Sample Number,DateTime GMT,Latitude,Longitude,Altitude_mASL,NumSats,GPSLevel,RC Connected,Fix,OffsetSeconds,DateTime UTC,OsdGeneralData:Yaw,OsdGeneralData:Pitch,OsdGeneralData:Roll,MrController:MotorState,MrController:TempLevel
9929984,2025-12-10 09:42:01,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,2,2025-12-10T09:42:01Z,<nil>,<nil>,<nil>,<nil>,<nil>
9930132,2025-12-10 09:42:01,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,2,2025-12-10T09:42:01Z,<nil>,<nil>,<nil>,<nil>,<nil>
9930234,2025-12-10 09:42:01,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,2,2025-12-10T09:42:01Z,<nil>,<nil>,<nil>,<nil>,<nil>
9930329,2025-12-10 09:42:01,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,2,2025-12-10T09:42:01Z,<nil>,<nil>,<nil>,<nil>,<nil>
9930422,2025-12-10 09:42:01,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,2,2025-12-10T09:42:01Z,<nil>,<nil>,<nil>,<nil>,<nil>
9930516,2025-12-10 09:42:01,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,2,2025-12-10T09:42:01Z,<nil>,<nil>,<nil>,<nil>,<nil>
9930618,2025-12-10 09:42:01,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,2,2025-12-10T09:42:01Z,<nil>,<nil>,<nil>,<nil>,<nil>
9930717,2025-12-10 09:42:01,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,2,2025-12-10T09:42:01Z,<nil>,<nil>,<nil>,<nil>,<nil>
9930815,2025-12-10 09:42:01,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,2,2025-12-10T09:42:01Z,<nil>,<nil>,<nil>,<nil>,<nil>
9930910,2025-12-10 09:42:01,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,2,2025-12-10T09:42:01Z,<nil>,<nil>,<nil>,<nil>,<nil>
9931005,2025-12-10 09:42:01,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,2,2025-12-10T09:42:01Z,<nil>,<nil>,<nil>,<nil>,<nil>
9931098,2025-12-10 09:42:01,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,2,2025-12-10T09:42:01Z,<nil>,<nil>,<nil>,<nil>,<nil>
9931333,2025-12-10 09:42:01,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,2,2025-12-10T09:42:01Z,<nil>,<nil>,<nil>,<nil>,<nil>
9931504,2025-12-10 09:42:01,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,2,2025-12-10T09:42:01Z,<nil>,<nil>,<nil>,<nil>,<nil>
9931821,2025-12-10 09:42:01,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,2,2025-12-10T09:42:01Z,<nil>,<nil>,<nil>,<nil>,<nil>
9935675,2025-12-10 09:42:01,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,2,2025-12-10T09:42:01Z,<nil>,<nil>,<nil>,<nil>,<nil>
9936173,2025-12-10 09:42:01,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,2,2025-12-10T09:42:01Z,<nil>,<nil>,<nil>,<nil>,<nil>
9938178,2025-12-10 09:42:01,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,2,2025-12-10T09:42:01Z,<nil>,<nil>,<nil>,<nil>,<nil>
9938405,2025-12-10 09:42:01,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,2,2025-12-10T09:42:01Z,<nil>,<nil>,<nil>,<nil>,<nil>
9946933,2025-12-10 09:42:01,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,2,2025-12-10T09:42:01Z,<nil>,<nil>,<nil>,<nil>,<nil>
9947426,2025-12-10 09:42:01,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,2,2025-12-10T09:42:01Z,<nil>,<nil>,<nil>,<nil>,<nil>
9958209,2025-12-10 09:42:01,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,2,2025-12-10T09:42:01Z,<nil>,<nil>,<nil>,<nil>,<nil>
9958710,2025-12-10 09:42:01,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,2,2025-12-10T09:42:01Z,<nil>,<nil>,<nil>,<nil>,<nil>
9969428,2025-12-10 09:42:01,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,2,2025-12-10T09:42:01Z,<nil>,<nil>,<nil>,<nil>,<nil>
9990588,2025-12-10 09:42:01,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,2,2025-12-10T09:42:01Z,<nil>,<nil>,<nil>,<nil>,<nil>
9996375,2025-12-10 09:42:01,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,2,2025-12-10T09:42:01Z,<nil>,<nil>,<nil>,<nil>,<nil>
9996491,2025-12-10 09:42:01,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,2,2025-12-10T09:42:01Z,<nil>,<nil>,<nil>,<nil>,<nil>
9997856,2025-12-10 09:42:01,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,2,2025-12-10T09:42:01Z,<nil>,<nil>,<nil>,<nil>,<nil>
55658929,2025-12-10 09:42:11,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,12,2025-12-10T09:42:11Z,<nil>,<nil>,<nil>,<nil>,<nil>
55716852,2025-12-10 09:42:11,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,12,2025-12-10T09:42:11Z,<nil>,<nil>,<nil>,<nil>,<nil>
55717414,2025-12-10 09:42:11,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,12,2025-12-10T09:42:11Z,<nil>,<nil>,<nil>,<nil>,<nil>
55868527,2025-12-10 09:42:11,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,12,2025-12-10T09:42:11Z,<nil>,<nil>,<nil>,<nil>,<nil>
55896569,2025-12-10 09:42:11,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,12,2025-12-10T09:42:11Z,<nil>,<nil>,<nil>,<nil>,<nil>
56526441,2025-12-10 09:42:11,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,12,2025-12-10T09:42:11Z,<nil>,<nil>,<nil>,<nil>,<nil>
56616933,2025-12-10 09:42:11,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,12,2025-12-10T09:42:11Z,<nil>,<nil>,<nil>,<nil>,<nil>
56707144,2025-12-10 09:42:11,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,12,2025-12-10T09:42:11Z,<nil>,<nil>,<nil>,<nil>,<nil>
57337366,2025-12-10 09:42:11,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,12,2025-12-10T09:42:11Z,<nil>,<nil>,<nil>,<nil>,<nil>
57338041,2025-12-10 09:42:11,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,12,2025-12-10T09:42:11Z,<nil>,<nil>,<nil>,<nil>,<nil>
57338356,2025-12-10 09:42:11,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,12,2025-12-10T09:42:11Z,-683,39,28,<nil>,<nil>
57338681,2025-12-10 09:42:11,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,12,2025-12-10T09:42:11Z,-683,39,28,<nil>,<nil>
57426749,2025-12-10 09:42:11,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,12,2025-12-10T09:42:11Z,-683,39,28,<nil>,<nil>
57516681,2025-12-10 09:42:11,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,12,2025-12-10T09:42:11Z,-683,39,28,<nil>,<nil>
57606829,2025-12-10 09:42:11,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,12,2025-12-10T09:42:11Z,-683,39,28,<nil>,<nil>
57697106,2025-12-10 09:42:11,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,12,2025-12-10T09:42:11Z,-683,39,28,<nil>,<nil>
57786583,2025-12-10 09:42:11,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,12,2025-12-10T09:42:11Z,-683,39,28,<nil>,<nil>
57787010,2025-12-10 09:42:11,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,12,2025-12-10T09:42:11Z,-683,39,28,<nil>,<nil>
57787174,2025-12-10 09:42:11,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,12,2025-12-10T09:42:11Z,-683,39,28,<nil>,<nil>
57876953,2025-12-10 09:42:11,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,12,2025-12-10T09:42:11Z,-683,39,28,<nil>,<nil>
57966701,2025-12-10 09:42:11,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,12,2025-12-10T09:42:11Z,-683,39,28,<nil>,<nil>
58056421,2025-12-10 09:42:11,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,12,2025-12-10T09:42:11Z,-683,39,28,<nil>,<nil>
58147617,2025-12-10 09:42:11,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,12,2025-12-10T09:42:11Z,-683,39,28,<nil>,<nil>
58236928,2025-12-10 09:42:11,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,12,2025-12-10T09:42:11Z,-683,39,28,<nil>,<nil>
58237257,2025-12-10 09:42:11,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,12,2025-12-10T09:42:11Z,-683,39,28,<nil>,<nil>
58326596,2025-12-10 09:42:11,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,12,2025-12-10T09:42:11Z,-683,39,28,<nil>,<nil>
58416983,2025-12-10 09:42:11,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,12,2025-12-10T09:42:11Z,-683,39,28,<nil>,<nil>
58507041,2025-12-10 09:42:11,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,12,2025-12-10T09:42:11Z,-683,39,28,<nil>,<nil>
58568494,2025-12-10 09:42:11,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,12,2025-12-10T09:42:11Z,-683,39,28,<nil>,<nil>
58597247,2025-12-10 09:42:11,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,12,2025-12-10T09:42:11Z,-683,39,28,<nil>,<nil>
58686619,2025-12-10 09:42:11,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,12,2025-12-10T09:42:11Z,-683,39,28,<nil>,<nil>
58687062,2025-12-10 09:42:11,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,12,2025-12-10T09:42:11Z,-683,39,28,<nil>,<nil>
58687211,2025-12-10 09:42:11,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,12,2025-12-10T09:42:11Z,-683,39,28,<nil>,<nil>
58776800,2025-12-10 09:42:11,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,12,2025-12-10T09:42:11Z,-683,39,28,<nil>,<nil>
58867178,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
58956480,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
59047171,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
59136422,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
59136922,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
59226569,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
59317041,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
59406430,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
59480714,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
59496979,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
59497282,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
59586790,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
59587196,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
59587332,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
59587397,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
59676624,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
59766875,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
59856856,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
59947366,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
60036991,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
60037955,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
60038268,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
60126691,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
60127886,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
60397264,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
60486397,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
60486824,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
60487041,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
60576419,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
60577488,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
60667095,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
60756409,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
60846465,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
60936584,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
60937032,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
61026586,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
61027730,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
61117078,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
61206667,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
61280207,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
61296953,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
61386775,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
61387163,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
61387305,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
61476865,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
61477870,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
61566746,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
61656399,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
61746653,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
61837068,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
61837386,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
61837527,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
61926835,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
61927838,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
62017224,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
62106639,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
62180155,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
62197120,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
62286991,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
62287308,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
62287440,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
62376431,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
62377559,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
62466758,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
62556766,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
62646126,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
62736058,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
62736590,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
62826585,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
62827657,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
62916780,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
63006088,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
63080369,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
63096988,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
63186119,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
63186748,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
63186948,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
63276129,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
63277273,2025-12-10 09:42:12,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,13,2025-12-10T09:42:12Z,-683,39,28,<nil>,<nil>
63366791,2025-12-10 09:42:13,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,14,2025-12-10T09:42:13Z,-683,39,28,<nil>,<nil>
63456453,2025-12-10 09:42:13,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,14,2025-12-10T09:42:13Z,-683,39,28,<nil>,<nil>
63546080,2025-12-10 09:42:13,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,14,2025-12-10T09:42:13Z,-683,39,28,<nil>,<nil>
63636791,2025-12-10 09:42:13,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,14,2025-12-10T09:42:13Z,-683,39,28,<nil>,<nil>
63637177,2025-12-10 09:42:13,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,14,2025-12-10T09:42:13Z,-683,39,28,<nil>,<nil>
63726995,2025-12-10 09:42:13,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,14,2025-12-10T09:42:13Z,-683,39,28,<nil>,<nil>
63727821,2025-12-10 09:42:13,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,14,2025-12-10T09:42:13Z,-683,39,28,<nil>,<nil>
63816698,2025-12-10 09:42:13,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,14,2025-12-10T09:42:13Z,-683,39,28,<nil>,<nil>
63906828,2025-12-10 09:42:13,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,14,2025-12-10T09:42:13Z,-683,39,28,<nil>,<nil>
63980363,2025-12-10 09:42:13,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,14,2025-12-10T09:42:13Z,-683,39,28,<nil>,<nil>
63996670,2025-12-10 09:42:13,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,14,2025-12-10T09:42:13Z,-683,39,28,<nil>,<nil>
63997063,2025-12-10 09:42:13,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,14,2025-12-10T09:42:13Z,-683,39,28,<nil>,<nil>
64086055,2025-12-10 09:42:13,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,14,2025-12-10T09:42:13Z,-683,39,28,<nil>,<nil>
64086595,2025-12-10 09:42:13,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,14,2025-12-10T09:42:13Z,-683,39,28,<nil>,<nil>
64086832,2025-12-10 09:42:13,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,14,2025-12-10T09:42:13Z,-683,39,28,<nil>,<nil>
64086935,2025-12-10 09:42:13,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,14,2025-12-10T09:42:13Z,-683,39,28,<nil>,<nil>
64176659,2025-12-10 09:42:13,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,14,2025-12-10T09:42:13Z,-683,39,28,<nil>,<nil>
64177406,2025-12-10 09:42:13,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,14,2025-12-10T09:42:13Z,-683,39,28,<nil>,<nil>
64267032,2025-12-10 09:42:13,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,14,2025-12-10T09:42:13Z,-683,39,28,<nil>,<nil>
64356132,2025-12-10 09:42:13,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,14,2025-12-10T09:42:13Z,-683,39,28,<nil>,<nil>
64448048,2025-12-10 09:42:13,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,14,2025-12-10T09:42:13Z,-683,39,28,<nil>,<nil>
64536452,2025-12-10 09:42:13,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,14,2025-12-10T09:42:13Z,-683,39,28,<nil>,<nil>
64536940,2025-12-10 09:42:13,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,14,2025-12-10T09:42:13Z,-683,39,28,<nil>,<nil>
64626571,2025-12-10 09:42:13,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,14,2025-12-10T09:42:13Z,-683,39,28,<nil>,<nil>
64627602,2025-12-10 09:42:13,<nil>,<nil>,<nil>,<nil>,0,false,<nil>,14,2025-12-10T09:42:13Z,-683,39,28,<nil>,<nil>
