Sample Number,DateTime GMT,Latitude,Longitude,Altitude_mASL,NumSats,GPSLevel,RC Connected,Fix,OffsetSeconds,DateTime UTC,RecordType,TickNo,DateRaw,TimeRaw,hDOP,pDOP,hAcc,sAcc,VelN_mps,VelE_mps,VelD_mps,Source
663790516,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1106317,<nil>,20324,663790516,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
663890786,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1106484,<nil>,20301,663890786,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
663909839,<nil>,21.0394106,105.8055148,0.00,<nil>,5,<nil>,true,1106516,<nil>,12,663909839,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3-type12
663909986,<nil>,21.0394106,105.8055148,0.00,<nil>,5,<nil>,true,1106516,<nil>,12,663909986,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3-type12
663910047,<nil>,21.0394106,105.8055148,0.00,<nil>,5,<nil>,true,1106516,<nil>,12,663910047,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3-type12
663994011,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1106656,<nil>,20300,663994011,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
664209953,<nil>,21.0394106,105.8055155,37.12,9,3,<nil>,true,1107016,2025-12-10T09:44:23Z,2096,664209953,20251210,94423,133.000,225.000,3.000,1339.000,0.020,-0.040,-0.100,v3
664235123,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1107058,<nil>,20301,664235123,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
664331866,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1107219,<nil>,20301,664331866,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
664359918,<nil>,21.0394108,105.8055148,0.00,<nil>,5,<nil>,true,1107266,<nil>,12,664359918,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3-type12
664442229,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1107403,<nil>,20313,664442229,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
664810067,<nil>,21.0394111,105.8055148,0.00,<nil>,5,<nil>,true,1108016,<nil>,12,664810067,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3-type12
664810214,<nil>,21.0394111,105.8055148,0.00,<nil>,5,<nil>,true,1108017,<nil>,12,664810214,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3-type12
664840017,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1108066,<nil>,20300,664840017,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
664959227,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1108265,<nil>,20300,664959227,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
665193787,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1108656,<nil>,20313,665193787,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
665259853,<nil>,21.0394114,105.8055149,0.00,<nil>,5,<nil>,true,1108766,<nil>,12,665259853,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3-type12
665301453,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1108835,<nil>,20312,665301453,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
665638769,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1109397,<nil>,20300,665638769,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
665709951,<nil>,21.0394116,105.8055149,0.00,<nil>,5,<nil>,true,1109516,<nil>,12,665709951,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3-type12
665710116,<nil>,21.0394116,105.8055149,0.00,<nil>,5,<nil>,true,1109516,<nil>,12,665710116,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3-type12
665735704,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1109559,<nil>,20312,665735704,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
665835203,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1109725,<nil>,65533,665835203,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
666355723,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1110592,<nil>,2256,666355723,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
666449033,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1110748,<nil>,1306,666449033,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
666561459,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1110935,<nil>,20312,666561459,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
666610306,<nil>,21.0394120,105.8055150,0.00,<nil>,5,<nil>,true,1111017,<nil>,12,666610306,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3-type12
666610434,<nil>,21.0394120,105.8055150,0.00,<nil>,5,<nil>,true,1111017,<nil>,12,666610434,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3-type12
666981415,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1111635,<nil>,2064,666981415,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
667060017,<nil>,21.0394122,105.8055151,0.00,<nil>,5,<nil>,true,1111766,<nil>,12,667060017,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3-type12
667065630,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1111776,<nil>,20301,667065630,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
667167035,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1111945,<nil>,20313,667167035,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
667774386,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1112957,<nil>,20301,667774386,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
667809970,<nil>,21.0394119,105.8055156,36.94,9,3,<nil>,true,1113016,2025-12-10T09:44:23Z,2096,667809970,20251210,94423,133.000,225.000,3.000,1329.000,0.010,0.010,-0.020,v3
667881450,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1113135,<nil>,2064,667881450,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
667959848,<nil>,21.0394126,105.8055152,0.00,<nil>,5,<nil>,true,1113266,<nil>,12,667959848,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3-type12
667981125,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1113301,<nil>,20005,667981125,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
668393305,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1113988,<nil>,20313,668393305,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
668409882,<nil>,21.0394128,105.8055152,0.00,<nil>,5,<nil>,true,1114016,<nil>,12,668409882,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3-type12
668410035,<nil>,21.0394128,105.8055152,0.00,<nil>,5,<nil>,true,1114016,<nil>,12,668410035,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3-type12
668410099,<nil>,21.0394128,105.8055152,0.00,<nil>,5,<nil>,true,1114016,<nil>,12,668410099,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3-type12
668485556,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1114142,<nil>,20313,668485556,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
668590401,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1114317,<nil>,10090,668590401,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
668685630,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1114476,<nil>,20301,668685630,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
668710472,<nil>,21.0394125,105.8055157,36.91,9,3,<nil>,true,1114517,2025-12-10T09:44:24Z,2096,668710472,20251210,94424,133.000,225.000,3.000,1329.000,0.070,0.040,-0.010,v3
669452511,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1115754,<nil>,20300,669452511,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
669542870,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1115904,<nil>,20301,669542870,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
669609902,<nil>,21.0394133,105.8055158,36.88,9,3,<nil>,true,1116016,2025-12-10T09:44:24Z,2096,669609902,20251210,94424,133.000,225.000,3.000,1328.000,0.130,0.070,-0.010,v3
669661884,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1116103,<nil>,20312,669661884,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
670084772,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1116807,<nil>,20300,670084772,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
670183771,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1116972,<nil>,20300,670183771,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
670210076,<nil>,21.0394139,105.8055154,0.00,<nil>,5,<nil>,true,1117016,<nil>,12,670210076,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3-type12
670210215,<nil>,21.0394139,105.8055154,0.00,<nil>,5,<nil>,true,1117017,<nil>,12,670210215,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3-type12
670285561,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1117142,<nil>,20313,670285561,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
670647619,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1117746,<nil>,20301,670647619,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
670659847,<nil>,21.0394143,105.8055155,0.00,<nil>,5,<nil>,true,1117766,<nil>,12,670659847,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3-type12
670659995,<nil>,21.0394143,105.8055155,0.00,<nil>,5,<nil>,true,1117766,<nil>,12,670659995,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3-type12
670742257,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1117903,<nil>,20313,670742257,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
670850129,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1118083,<nil>,20301,670850129,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
670945834,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1118243,<nil>,20351,670945834,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
671725211,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1119542,<nil>,20312,671725211,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
671819856,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1119699,<nil>,20301,671819856,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
671929947,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1119883,<nil>,20312,671929947,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
672010056,<nil>,21.0394156,105.8055156,0.00,<nil>,5,<nil>,true,1120016,<nil>,12,672010056,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3-type12
672010196,<nil>,21.0394156,105.8055156,0.00,<nil>,5,<nil>,true,1120016,<nil>,12,672010196,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3-type12
672062701,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1120104,<nil>,20312,672062701,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
672160521,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1120267,<nil>,20324,672160521,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
672256167,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1120426,<nil>,20312,672256167,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
672309939,<nil>,21.0394160,105.8055163,36.57,9,3,<nil>,true,1120516,2025-12-10T09:44:24Z,2096,672309939,20251210,94424,133.000,225.000,3.000,1309.000,0.090,0.060,-0.030,v3
672371765,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1120619,<nil>,1710,672371765,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
672888216,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1121480,<nil>,20300,672888216,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
672910151,<nil>,21.0394165,105.8055158,0.00,<nil>,5,<nil>,true,1121516,<nil>,12,672910151,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3-type12
672910297,<nil>,21.0394165,105.8055158,0.00,<nil>,5,<nil>,true,1121517,<nil>,12,672910297,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3-type12
672910361,<nil>,21.0394165,105.8055158,0.00,<nil>,5,<nil>,true,1121517,<nil>,12,672910361,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3-type12
672980455,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1121634,<nil>,20300,672980455,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
673072937,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1121788,<nil>,20312,673072937,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
673174376,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1121957,<nil>,20301,673174376,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
673210029,<nil>,21.0394167,105.8055165,36.47,9,3,<nil>,true,1122016,2025-12-10T09:44:25Z,2096,673210029,20251210,94425,133.000,225.000,3.000,1303.000,0.020,0.070,-0.050,v3
673281261,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1122135,<nil>,2064,673281261,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
674557760,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1124262,<nil>,20300,674557760,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
674672879,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1124454,<nil>,20301,674672879,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
674710802,<nil>,21.0394183,105.8055162,0.00,<nil>,5,<nil>,true,1124518,<nil>,12,674710802,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3-type12
674711028,<nil>,21.0394183,105.8055162,0.00,<nil>,5,<nil>,true,1124518,<nil>,12,674711028,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3-type12
674908769,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1124847,<nil>,20300,674908769,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
675009758,<nil>,21.0394183,105.8055169,36.31,9,3,<nil>,true,1125016,2025-12-10T09:44:25Z,2096,675009758,20251210,94425,133.000,225.000,3.000,1289.000,0.060,0.040,-0.070,v3
675017980,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1125029,<nil>,20325,675017980,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
675271586,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1125452,<nil>,20490,675271586,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
675363801,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1125606,<nil>,20313,675363801,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
675469549,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1125782,<nil>,20313,675469549,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
675892648,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1126487,<nil>,2267,675892648,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
675899893,<nil>,21.0394191,105.8055170,36.25,9,3,<nil>,true,1126499,2025-12-10T09:44:25Z,2096,675899893,20251210,94425,133.000,225.000,3.000,1283.000,0.070,0.020,-0.090,v3
675980118,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1126633,<nil>,20301,675980118,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
676059884,<nil>,21.0394197,105.8055165,0.00,<nil>,5,<nil>,true,1126766,<nil>,12,676059884,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3-type12
676077053,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1126795,<nil>,20313,676077053,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
676853289,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1128088,<nil>,20313,676853289,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
676959800,<nil>,21.0394207,105.8055166,0.00,<nil>,5,<nil>,true,1128266,<nil>,12,676959800,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3-type12
676954196,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1128256,<nil>,20312,676954196,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
677048689,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1128414,<nil>,20312,677048689,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
677665200,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1129442,<nil>,20312,677665200,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
677732728,<nil>,21.0394206,105.8055175,36.16,9,3,<nil>,true,1129554,2025-12-10T09:44:26Z,2096,677732728,20251210,94426,133.000,225.000,3.000,1269.000,0.040,0.070,-0.100,v3
677759848,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1129599,<nil>,20301,677759848,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
677860359,<nil>,21.0394216,105.8055168,0.00,<nil>,5,<nil>,true,1129767,<nil>,12,677860359,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3-type12
677865261,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1129775,<nil>,20300,677865261,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
678546325,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1130910,<nil>,10084,678546325,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
678632758,<nil>,21.0394212,105.8055176,36.14,9,3,<nil>,true,1131054,2025-12-10T09:44:26Z,2096,678632758,20251210,94426,133.000,225.000,3.000,1263.000,0.100,0.020,-0.120,v3
678655566,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1131092,<nil>,20313,678655566,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
678759833,<nil>,21.0394223,105.8055170,0.00,<nil>,5,<nil>,true,1131266,<nil>,12,678759833,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3-type12
678756456,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1131260,<nil>,20312,678756456,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
678862015,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1131436,<nil>,20300,678862015,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
679364136,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1132273,<nil>,20301,679364136,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
679461744,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1132436,<nil>,20325,679461744,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
679521662,<nil>,21.0394220,105.8055179,36.12,9,3,<nil>,true,1132536,2025-12-10T09:44:26Z,2096,679521662,20251210,94426,133.000,225.000,3.000,1256.000,0.140,0.040,-0.150,v3
679564549,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1132607,<nil>,20313,679564549,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
680109941,<nil>,21.0394231,105.8055173,0.00,<nil>,5,<nil>,true,1133516,<nil>,12,680109941,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3-type12
680110078,<nil>,21.0394231,105.8055173,0.00,<nil>,5,<nil>,true,1133516,<nil>,12,680110078,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3-type12
680164952,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1133608,<nil>,20312,680164952,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
680263362,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1133772,<nil>,1307,680263362,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
680358383,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1133930,<nil>,20312,680358383,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
680432732,<nil>,21.0394225,105.8055181,36.10,9,3,<nil>,true,1134054,2025-12-10T09:44:26Z,2096,680432732,20251210,94426,133.000,225.000,3.000,1250.000,0.050,0.050,-0.160,v3
680471346,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1134118,<nil>,1700,680471346,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
681332712,<nil>,21.0394230,105.8055181,36.10,9,3,<nil>,true,1135554,2025-12-10T09:44:26Z,2096,681332712,20251210,94426,133.000,225.000,3.000,1247.000,0.080,-0.020,-0.140,v3
681391020,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1135651,<nil>,20300,681391020,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
681459840,<nil>,21.0394236,105.8055176,0.00,<nil>,5,<nil>,true,1135766,<nil>,12,681459840,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3-type12
681494859,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1135824,<nil>,20301,681494859,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
681831383,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1136385,<nil>,2064,681831383,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
681909834,<nil>,21.0394238,105.8055177,0.00,<nil>,5,<nil>,true,1136516,<nil>,12,681909834,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3-type12
681909976,<nil>,21.0394238,105.8055177,0.00,<nil>,5,<nil>,true,1136516,<nil>,12,681909976,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3-type12
681910049,<nil>,21.0394238,105.8055177,0.00,<nil>,5,<nil>,true,1136516,<nil>,12,681910049,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3-type12
681915814,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1136526,<nil>,20313,681915814,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
682005818,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,1136676,<nil>,20330,682005818,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
